Filename,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-TIBS-7651d72f90c1aaecc18a032dd6140ec4def8a836e7efcfc83b9a3389345dcb10-9.raw,40,16,9.55,0,203.225,1505,37.625,8129,203.225,0,647,2870,43,696,673,98,604,113,159,233,44,83,44,0.028985507246376812,0.054677206851119896,0.028985507246376812,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-7.raw,38,15,9.894736842105264,0,210.26315789473685,1445,38.026315789473685,7991,215.97297297297297,0,622,2823,40,672,671,92,595,113,163,231,42,78,42,0.028708133971291867,0.05331510594668489,0.028708133971291867,3,3,18,1.0,4,0,5,4,9,6,11,0.09523809523809523,0.0,0.11904761904761904,0.09523809523809523,0.21428571428571427,0.14285714285714285,0.2619047619047619,138,389,221,26,24,116,0,119,86,0,8
Spyware-TIBS-961bfaad26e065fccd479a8aea79ac6f02bfed983259420097133a86e0fc2d21-1.raw,37,14,11.35135135135135,0,182.40540540540542,1318,35.62162162162162,6750,187.5,0,584,2037,37,499,722,90,470,101,106,216,42,77,42,0.030927835051546393,0.05670103092783505,0.030927835051546393,47,849,282,9.4,4,0,5,4,9,6,9,0.0975609756097561,0.0,0.12195121951219512,0.0975609756097561,0.21951219512195122,0.14634146341463414,0.21951219512195122,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-5.raw,44,18,9.340909090909092,0,204.20454545454547,1716,39.0,8985,204.20454545454547,0,664,3075,47,805,742,105,661,131,215,260,47,90,47,0.02678062678062678,0.05128205128205128,0.02678062678062678,3,3,18,1.0,3,0,3,3,7,5,9,0.06382978723404255,0.0,0.06382978723404255,0.06382978723404255,0.14893617021276595,0.10638297872340426,0.19148936170212766,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-9.raw,42,17,9.523809523809524,0,209.45238095238096,1647,39.214285714285715,8797,209.45238095238096,0,665,2990,45,848,719,106,623,124,247,267,48,89,48,0.028794241151769647,0.05338932213557288,0.028794241151769647,3,3,18,1.0,1,0,1,1,5,3,7,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.06976744186046512,0.16279069767441862,138,389,221,26,24,116,0,119,86,0,8
Spyware-TIBS-5045036bec213df4c03e57feb5f3b97b6e676eb3a1ab220d1596ad71f3246baa-8.raw,40,16,9.925,0,214.5,1580,39.5,8580,214.5,0,672,3018,43,750,715,98,648,116,171,248,55,94,55,0.03422526446795271,0.05849408836341008,0.03422526446795271,4,282,24,1.0,1,0,1,1,5,3,7,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.12195121951219512,0.07317073170731707,0.17073170731707318,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-3.raw,37,14,10.45945945945946,0,187.8108108108108,1328,35.891891891891895,6950,193.05555555555554,0,967,1996,37,512,661,90,470,101,108,218,43,78,43,0.031409788166544925,0.05697589481373265,0.031409788166544925,57,18455,342,11.4,0,0,1,0,5,2,6,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.16216216216216217,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-992eed3db41572414b500aecbe50a54ccd1e5faa2561dec87e1fe3c2db678f44-1.raw,42,16,10.452380952380953,0,208.38095238095238,1624,38.666666666666664,8752,208.38095238095238,0,662,3045,45,681,813,105,649,120,176,262,48,89,48,0.02872531418312388,0.05326152004787552,0.02872531418312388,3,3,18,1.0,2,0,2,2,6,4,8,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.18181818181818182,138,389,221,26,24,116,0,122,86,0,8
Spyware-TIBS-5045036bec213df4c03e57feb5f3b97b6e676eb3a1ab220d1596ad71f3246baa-6.raw,41,16,10.170731707317072,0,214.46341463414635,1617,39.4390243902439,8793,214.46341463414635,0,681,3086,44,754,753,100,654,121,171,255,55,95,55,0.0331925165962583,0.057332528666264336,0.0331925165962583,4,282,24,1.0,2,0,2,2,6,4,8,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.18604651162790697,138,389,221,26,24,116,0,121,87,0,8
Spyware-TIBS-570dbd214653ec1c9b7ff1f2c119060a7cacc28549706ece5f233ebdc05b1518-2.raw,35,14,11.685714285714285,0,183.17142857142858,1244,35.542857142857144,6411,183.17142857142858,0,580,2011,36,461,679,87,414,95,87,191,37,71,37,0.02890625,0.05546875,0.02890625,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.14285714285714285,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-1.raw,32,13,12.25,0,192.34375,1174,36.6875,6155,192.34375,0,559,1925,33,427,652,81,406,92,86,188,35,66,35,0.028973509933774833,0.054635761589403975,0.028973509933774833,2,2,12,1.0,5,0,5,5,9,7,10,0.13513513513513514,0.0,0.13513513513513514,0.13513513513513514,0.24324324324324326,0.1891891891891892,0.2702702702702703,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-2.raw,41,15,10.414634146341463,0,211.7560975609756,1621,39.53658536585366,8682,211.7560975609756,0,651,3031,44,674,780,103,643,126,181,267,47,87,47,0.028194361127774445,0.052189562087582485,0.028194361127774445,3,3,18,1.0,2,0,2,2,6,4,8,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.18604651162790697,138,389,221,26,24,116,0,123,87,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-3.raw,50,22,8.78,0,183.56,1764,35.28,9182,199.6086956521739,0,748,3096,49,723,815,113,701,132,187,290,47,92,47,0.02602436323366556,0.05094130675526024,0.02602436323366556,79,21206,474,13.166666666666666,0,0,4,0,8,2,10,0.0,0.0,0.08,0.0,0.16,0.04,0.2,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-7469e64fea64885609ff5e5a6256e808fdd81e6f797d5706b1cf4a96c96d0c1b-4.raw,40,16,9.925,0,209.025,1557,38.925,8361,209.025,0,641,2930,43,665,714,101,607,123,177,263,45,84,45,0.028142589118198873,0.0525328330206379,0.028142589118198873,3,3,18,1.0,4,0,4,4,8,6,10,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.22727272727272727,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-306cacba59ca07650c4ff93e770a530fee5ab0bd21fbbdacc6450bf5f8227b66-10.raw,43,15,9.767441860465116,0,213.4418604651163,1686,39.2093023255814,9179,218.54761904761904,0,1067,2987,45,755,750,104,636,126,189,274,49,90,49,0.02827466820542412,0.05193306405077899,0.02827466820542412,63,18506,378,10.5,0,0,1,0,5,2,6,0.0,0.0,0.023255813953488372,0.0,0.11627906976744186,0.046511627906976744,0.13953488372093023,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-30533d67f47b9264c85d2a594ee58789410e4f2d0e5f38cbc487908da385c8bb-7.raw,37,15,10.108108108108109,0,214.8918918918919,1444,39.027027027027025,7951,214.8918918918919,0,622,2807,40,671,660,92,594,113,159,230,42,78,42,0.028747433264887063,0.053388090349075976,0.028747433264887063,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-1.raw,32,13,12.25,0,192.40625,1172,36.625,6157,192.40625,0,558,1926,33,427,652,81,406,92,86,188,35,66,35,0.02902155887230514,0.05472636815920398,0.02902155887230514,2,2,12,1.0,5,0,5,5,9,7,9,0.13513513513513514,0.0,0.13513513513513514,0.13513513513513514,0.24324324324324326,0.1891891891891892,0.24324324324324326,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-5065428bc91f6a12f48944a8c7299d559faf3d53e2c7c47db05bb9103450ab8d-5.raw,45,17,9.355555555555556,0,203.46666666666667,1721,38.24444444444445,9157,208.11363636363637,0,878,3036,47,748,765,110,676,132,199,288,53,96,53,0.03002832861189802,0.054390934844192634,0.03002832861189802,63,18506,378,10.5,1,0,2,1,6,3,8,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.13043478260869565,0.06521739130434782,0.17391304347826086,138,389,221,26,24,116,0,123,87,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-2.raw,49,21,8.795918367346939,0,178.75510204081633,1661,34.604166666666664,8763,199.1590909090909,0,661,3001,47,701,792,108,670,123,179,271,49,92,49,0.02873900293255132,0.05395894428152493,0.02873900293255132,37,9167,222,6.166666666666667,5,0,9,5,13,7,16,0.09259259259259259,0.0,0.16666666666666666,0.09259259259259259,0.24074074074074073,0.12962962962962962,0.2962962962962963,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-570dbd214653ec1c9b7ff1f2c119060a7cacc28549706ece5f233ebdc05b1518-4.raw,35,14,9.628571428571428,0,172.65714285714284,1244,35.542857142857144,6043,172.65714285714284,0,569,1905,36,461,529,87,414,95,87,191,37,71,37,0.02890625,0.05546875,0.02890625,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.14285714285714285,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-574cbd37cab3adfdd1b55051c52471c180bc4b5e69e7e018d8f7039b644ed0fd-10.raw,37,14,10.108108108108109,0,208.8108108108108,1431,38.67567567567568,7727,214.63888888888889,0,1002,2401,38,560,634,90,569,109,126,235,40,75,40,0.02722940776038121,0.05105513955071477,0.02722940776038121,60,18558,360,15.0,0,0,1,0,5,2,7,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.1891891891891892,138,389,221,26,24,116,0,118,88,0,8
Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-9.raw,41,15,9.804878048780488,0,199.6829268292683,1580,38.53658536585366,8187,199.6829268292683,0,653,2725,42,763,692,97,548,115,209,242,44,86,44,0.027110289587184228,0.0529882932840419,0.027110289587184228,2,2,12,1.0,2,0,2,2,6,4,8,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.18604651162790697,138,389,221,26,24,116,0,121,88,0,8
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-5.raw,52,21,8.153846153846153,0,174.40384615384616,1717,33.01923076923077,9073,189.02083333333334,0,875,3031,48,707,771,115,662,129,186,284,49,96,49,0.027888446215139442,0.05463858850313034,0.027888446215139442,89,21567,534,17.8,1,0,5,1,9,3,16,0.018867924528301886,0.0,0.09433962264150944,0.018867924528301886,0.16981132075471697,0.05660377358490566,0.3018867924528302,138,389,221,26,24,116,0,122,87,0,8
Spyware-TIBS-5555ad162e1d6f2cce4027b9c8f6d68e141d13498aa7ed59965dceb22f9bf1b9-8.raw,36,14,10.972222222222221,0,219.30555555555554,1420,39.44444444444444,7895,219.30555555555554,0,625,2799,39,652,683,89,548,111,150,223,41,76,41,0.028082191780821917,0.052054794520547946,0.028082191780821917,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1388888888888889,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-8.raw,37,14,10.108108108108109,0,215.32432432432432,1452,39.24324324324324,7967,215.32432432432432,0,633,2812,40,672,660,92,594,113,160,230,42,78,42,0.028629856850715747,0.053169734151329244,0.028629856850715747,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.16216216216216217,138,389,221,26,24,116,0,120,87,0,8
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-6.raw,34,13,11.294117647058824,0,208.44117647058823,1306,38.411764705882355,7087,208.44117647058823,0,590,2438,36,543,647,85,485,103,113,208,40,73,40,0.02973977695167286,0.05427509293680297,0.02973977695167286,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,138,389,221,26,24,116,0,118,88,0,8
Spyware-TIBS-4754c35288a9488036c211c68f36f86496240000164edd36f9eaaeed12e65dbf-1.raw,37,14,11.297297297297296,0,182.75675675675674,1322,35.729729729729726,6763,187.86111111111111,0,634,2011,37,504,705,90,470,101,108,216,42,77,42,0.030837004405286344,0.0565345080763583,0.030837004405286344,58,18711,348,11.6,0,0,1,0,5,2,6,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.16216216216216217,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-1.raw,32,13,12.3125,0,192.03125,1175,36.71875,6145,192.03125,0,566,1915,33,422,654,81,406,92,87,186,35,66,35,0.028949545078577336,0.05459057071960298,0.028949545078577336,2,2,12,1.0,3,0,3,3,7,5,8,0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572,0.2,0.14285714285714285,0.22857142857142856,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-0149e4302db69ee3430709369101d4e70f5d8bfce7c76555cb835f4862a03879-9.raw,39,15,10.025641025641026,0,220.97435897435898,1532,39.282051282051285,8619,226.81578947368422,0,1039,2855,41,681,690,94,605,117,161,255,42,79,42,0.026717557251908396,0.05025445292620865,0.026717557251908396,61,18559,366,12.2,0,0,1,0,5,2,6,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.15384615384615385,138,389,221,26,24,116,0,120,88,0,8
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-2.raw,32,13,12.375,0,194.34375,1178,36.8125,6219,194.34375,0,563,1956,33,436,665,81,406,92,88,189,37,68,37,0.030477759472817133,0.05601317957166392,0.030477759472817133,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-6666171e4b060f807fe35397acf8a6b5851d02614d02d63d32142e126aac932d-10.raw,35,14,10.314285714285715,0,214.25714285714287,1377,39.34285714285714,7499,214.25714285714287,0,619,2618,37,604,627,88,570,107,135,223,42,76,42,0.03002144388849178,0.054324517512508934,0.03002144388849178,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.17142857142857143,138,389,221,26,24,116,0,119,88,0,8
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-4.raw,32,13,10.3125,0,183.375,1178,36.8125,5868,183.375,0,554,1853,33,436,523,81,406,92,88,189,37,68,37,0.030477759472817133,0.05601317957166392,0.030477759472817133,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-2725437ab005d0af1ff71341ddc285cdb1225f0b33771aa4d382d6373647a577-8.raw,40,16,9.85,0,213.55,1547,38.675,8543,219.05128205128204,0,846,2881,42,697,708,97,650,119,170,252,43,81,43,0.02754644458680333,0.051889814221652786,0.02754644458680333,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-10.raw,39,16,9.692307692307692,0,210.0,1531,39.256410256410255,8190,210.0,0,646,2761,41,776,666,96,595,115,217,238,46,84,46,0.02956298200514139,0.05398457583547558,0.02956298200514139,2,2,12,1.0,1,0,1,1,5,3,7,0.025,0.0,0.025,0.025,0.125,0.075,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-4754c35288a9488036c211c68f36f86496240000164edd36f9eaaeed12e65dbf-3.raw,37,14,10.108108108108109,0,182.7027027027027,1335,36.08108108108108,6761,187.80555555555554,0,790,1985,37,515,625,90,476,101,110,216,44,79,44,0.03195352214960058,0.05737109658678286,0.03195352214960058,61,18473,366,12.2,0,0,1,0,5,2,6,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.16216216216216217,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-599e4bde3509a8bf8d535685bcf40f703d68c03b3bb6343accac3ae6dc696248-3.raw,35,14,11.2,0,181.65714285714284,1266,36.17142857142857,6358,181.65714285714284,0,577,1999,36,474,665,87,427,95,91,194,41,75,41,0.03139356814701378,0.05742725880551302,0.03139356814701378,3,64,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.14285714285714285,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-9.raw,37,14,10.297297297297296,0,211.27027027027026,1452,39.24324324324324,7817,211.27027027027026,0,617,2759,40,658,653,92,539,113,154,229,42,78,42,0.02813127930341594,0.052243804420629605,0.02813127930341594,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,138,389,221,26,24,116,0,119,88,0,8
Spyware-TIBS-2725437ab005d0af1ff71341ddc285cdb1225f0b33771aa4d382d6373647a577-9.raw,40,16,10.025,0,213.875,1547,38.675,8556,219.3846153846154,0,849,2889,42,697,716,97,650,119,171,252,43,81,43,0.027599486521181,0.051989730423620026,0.027599486521181,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-8.raw,39,16,10.23076923076923,0,198.07692307692307,1453,37.256410256410255,7726,203.31578947368422,0,620,2551,40,706,671,93,516,111,186,229,45,82,45,0.030080213903743314,0.05481283422459893,0.030080213903743314,2,2,12,1.0,0,0,1,0,5,2,7,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.1794871794871795,138,389,221,26,24,116,0,119,88,0,8
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-6.raw,42,17,9.476190476190476,0,207.9047619047619,1638,39.0,8732,207.9047619047619,0,657,2994,45,824,710,102,625,124,217,254,46,87,46,0.02751196172248804,0.05203349282296651,0.02751196172248804,3,3,18,1.0,5,0,5,5,9,7,11,0.10638297872340426,0.0,0.10638297872340426,0.10638297872340426,0.19148936170212766,0.14893617021276595,0.23404255319148937,138,389,221,26,24,116,0,121,87,0,8
Spyware-TIBS-574cbd37cab3adfdd1b55051c52471c180bc4b5e69e7e018d8f7039b644ed0fd-2.raw,35,14,11.914285714285715,0,194.74285714285713,1266,36.17142857142857,6817,200.5,0,826,2012,35,457,709,86,456,98,96,210,36,69,36,0.027692307692307693,0.05307692307692308,0.027692307692307693,56,18516,336,14.0,0,0,1,0,5,2,6,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.05714285714285714,0.17142857142857143,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-248a7274908dc58a27ad4f999f106628810a4d04b027244683886198ad927afd-3.raw,37,16,10.594594594594595,0,170.1891891891892,1270,34.32432432432432,6297,170.1891891891892,0,580,1971,38,472,661,88,418,95,87,204,37,73,37,0.028330781010719754,0.055895865237366005,0.028330781010719754,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-7.raw,31,13,11.161290322580646,0,200.09677419354838,1199,38.67741935483871,6203,200.09677419354838,0,567,2022,32,454,574,79,427,90,91,188,40,70,40,0.03231017770597738,0.05654281098546042,0.03231017770597738,2,2,12,1.0,1,0,1,1,5,3,6,0.03125,0.0,0.03125,0.03125,0.15625,0.09375,0.1875,137,378,219,26,21,110,0,114,88,0,8
Spyware-TIBS-404929a7b78f384d1d1715f06d93c3cf0301d8027cb5e721ffff4d89e1b7da7c-6.raw,41,16,9.341463414634147,0,200.26829268292684,1538,37.51219512195122,8211,200.26829268292684,0,647,2898,44,677,676,100,602,116,161,237,43,83,43,0.0274234693877551,0.05293367346938776,0.0274234693877551,3,3,18,1.0,3,0,3,3,7,5,9,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0.1590909090909091,0.11363636363636363,0.20454545454545456,138,389,221,26,24,116,0,121,87,0,8
Spyware-TIBS-248a7274908dc58a27ad4f999f106628810a4d04b027244683886198ad927afd-4.raw,37,16,9.243243243243244,0,165.24324324324326,1270,34.32432432432432,6114,165.24324324324326,0,580,1909,38,472,546,88,418,95,87,204,37,73,37,0.028330781010719754,0.055895865237366005,0.028330781010719754,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406,0.13513513513513514,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-7.raw,39,14,10.153846153846153,0,198.56410256410257,1467,37.61538461538461,7745,203.81578947368422,0,1018,2320,40,564,669,94,554,112,130,237,47,84,47,0.031084656084656083,0.05555555555555555,0.031084656084656083,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.1794871794871795,138,389,221,26,24,116,0,119,88,0,8
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-3.raw,32,13,10.78125,0,184.96875,1177,36.78125,5919,184.96875,0,558,1867,33,430,562,81,406,92,87,186,36,67,36,0.0297029702970297,0.05528052805280528,0.0297029702970297,2,2,12,1.0,1,0,1,1,5,3,6,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.09090909090909091,0.18181818181818182,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-961bfaad26e065fccd479a8aea79ac6f02bfed983259420097133a86e0fc2d21-10.raw,39,15,10.0,0,219.97435897435898,1533,39.30769230769231,8580,225.78947368421052,0,1032,2830,41,681,685,94,605,117,164,255,43,80,43,0.027318932655654382,0.05082592121982211,0.027318932655654382,61,18559,366,12.2,0,0,1,0,5,2,6,0.0,0.0,0.02564102564102564,0.0,0.1282051282051282,0.05128205128205128,0.15384615384615385,138,389,221,26,24,116,0,120,88,0,8
Spyware-TIBS-5555ad162e1d6f2cce4027b9c8f6d68e141d13498aa7ed59965dceb22f9bf1b9-9.raw,36,14,10.722222222222221,0,218.16666666666666,1420,39.44444444444444,7854,218.16666666666666,0,622,2779,39,652,673,89,548,111,150,223,41,76,41,0.028082191780821917,0.052054794520547946,0.028082191780821917,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1388888888888889,138,389,221,26,24,116,0,122,88,0,8
Spyware-TIBS-87163ea3765848c449bf0ff0549bacf6a38706b9004b2262e20b822fb5f4e852-7.raw,37,14,10.18918918918919,0,215.64864864864865,1452,39.24324324324324,7979,215.64864864864865,0,628,2816,40,672,665,92,594,113,159,230,42,78,42,0.02861035422343324,0.05313351498637602,0.02861035422343324,3,3,18,1.0,5,0,5,5,9,7,11,0.11904761904761904,0.0,0.11904761904761904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.2619047619047619,138,389,221,26,24,116,0,120,87,0,8
Spyware-TIBS-574cbd37cab3adfdd1b55051c52471c180bc4b5e69e7e018d8f7039b644ed0fd-3.raw,35,14,10.542857142857143,0,192.28571428571428,1274,36.4,6731,197.97058823529412,0,968,1952,35,460,618,86,462,98,96,210,36,69,36,0.027522935779816515,0.052752293577981654,0.027522935779816515,57,18520,342,14.25,0,0,1,0,5,2,6,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.05714285714285714,0.17142857142857143,137,385,220,26,23,114,0,115,88,0,8
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-1.raw,37,14,11.324324324324325,0,182.0810810810811,1318,35.62162162162162,6738,187.16666666666666,0,584,2025,37,499,716,90,470,101,106,216,42,77,42,0.030927835051546393,0.05670103092783505,0.030927835051546393,47,787,282,9.4,3,0,4,3,8,5,8,0.075,0.0,0.1,0.075,0.2,0.125,0.2,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-961bfaad26e065fccd479a8aea79ac6f02bfed983259420097133a86e0fc2d21-3.raw,37,14,10.27027027027027,0,188.54054054054055,1336,36.108108108108105,6977,193.80555555555554,0,982,2004,37,515,642,90,476,101,108,218,43,78,43,0.03122730573710966,0.05664488017429194,0.03122730573710966,58,18521,348,11.6,0,0,1,0,5,2,6,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.05405405405405406,0.16216216216216217,137,385,220,26,23,114,0,116,88,0,8
Spyware-TIBS-4754c35288a9488036c211c68f36f86496240000164edd36f9eaaeed12e65dbf-9.raw,41,15,10.121951219512194,0,211.6829268292683,1589,38.75609756097561,8680,217.0,0,854,2904,43,736,738,98,615,120,173,261,49,88,49,0.029951100244498777,0.05378973105134474,0.029951100244498777,63,18506,378,10.5,0,0,1,0,5,2,6,0.0,0.0,0.024390243902439025,0.0,0.12195121951219512,0.04878048780487805,0.14634146341463414,138,389,221,26,24,116,0,121,88,0,8
